page	line	mather token	marchant token	book	chapter	section																		
Darius on his deathbed sends for Cyrus																								
101	9	ἤδη	ἤδη	1	10	4
101	9	πάντες	πάντες	1	10	4
101	10	νικῶντες	νικῶντες	1	10	4
101	10	.	.	1	10	4
The Greeks prepare to withstand another blow but it does not come							
101	11	ἐπεὶ	ἐπεὶ	1	10	5
101	11	δ'	δ'	1	10	5
101	11	ᾔσθοντο	ᾔσθοντο	1	10	5
101	11	οἱ	οἱ	1	10	5
101	11	μὲν	μὲν	1	10	5
101	11	Ἕλληνες	Ἕλληνες	1	10	5
101	11	ὅτι	ὅτι	1	10	5
101	11	βασιλεὺς	βασιλεὺς	1	10	5
101	11	σὺν	σὺν	1	10	5
101	12	τῷ	τῷ	1	10	5
101	12	στρατεύματι	στρατεύματι	1	10	5
101	12	ἐν	ἐν	1	10	5
101	12	τοῖς	τοῖς	1	10	5
101	12	σκευοφόροις	σκευοφόροις	1	10	5
101	12	εἴη	εἴη	1	10	5
101	12	,	,	1	10	5
101	12	βασιλεὺς	βασιλεὺς	1	10	5
101	12	δ'	δ'	1	10	5
101	13	αὖ	αὖ	1	10	5
101	13	ἤκουσε	ἤκουσε	1	10	5
101	13	Τισσαφέρνους	Τισσαφέρνους	1	10	5
101	13	ὅτι	ὅτι	1	10	5
101	13	οἱ	οἱ	1	10	5
101	13	Ἕλληνες	Ἕλληνες	1	10	5
101	13	νικῷεν	νικῷεν	1	10	5
101	13	τὸ	τὸ	1	10	5
101	14	καθ'	καθ'	1	10	5
101	14	αὑτοὺς	αὑτοὺς	1	10	5
101	14	καὶ	καὶ	1	10	5
101	14	εἰς	εἰς	1	10	5
101	14	τὸ	τὸ	1	10	5
101	14	πρόσθεν	πρόσθεν	1	10	5
101	14	οἴχονται	οἴχονται	1	10	5
101	14	διώκοντες	διώκοντες	1	10	5
101	14	,	,	1	10	5
101	15	ἔνθα	ἔνθα	1	10	5
101	15	δὴ	δὴ	1	10	5
101	15	βασιλεὺς	βασιλεὺς	1	10	5
101	15	μὲν	μὲν	1	10	5
101	15	ἁθροίζει	ἁθροίζει	1	10	5
101	15	τε	τε	1	10	5
101	15	τοὺς	τοὺς	1	10	5
101	15	ἑαυτοῦ	ἑαυτοῦ	1	10	5
101	15	καὶ	καὶ	1	10	5
101	16	συντάττεται	συντάττεται	1	10	5
101	16	,	,	1	10	5
101	16	ὁ	ὁ	1	10	5
101	16	δὲ	δὲ	1	10	5
101	16	Κλέαρχος	Κλέαρχος	1	10	5
101	16	ἐβουλεύετο	ἐβουλεύετο	1	10	5
101	16	Πρόξενον	Πρόξενον	1	10	5
101	16	καλέσας	καλέσας	1	10	5
101	17	,	(	1	10	5
101	17	πλησιαίτατος	πλησιαίτατος	1	10	5
101	17	γὰρ	γὰρ	1	10	5
101	17	ἦν	ἦν	1	10	5
				)	1	10	5
101	17	,	,	1	10	5
101	17	εἰ	εἰ	1	10	5
101	17	πέμποιέν	πέμποιέν	1	10	5
101	17	τινας	τινας	1	10	5
101	17	ἢ	ἢ	1	10	5
101	17	πάντες	πάντες	1	10	5
101	18	ἴοιεν	ἴοιεν	1	10	5
101	18	ἐπὶ	ἐπὶ	1	10	5
101	18	τὸ	τὸ	1	10	5
101	18	στρατόπεδον	στρατόπεδον	1	10	5
101	18	ἀρήξοντες	ἀρήξοντες	1	10	5
101	18	.	.	1	10	5
101	18	ἐν	ἐν	1	10	6
101	18	τούτῳ	τούτῳ	1	10	6
101	18	καὶ	καὶ	1	10	6
101	19	βασιλεὺς	βασιλεὺς	1	10	6
101	19	δῆλος	δῆλος	1	10	6
101	19	ἦν	ἦν	1	10	6
101	19	προσιὼν	προσιὼν	1	10	6
101	19	πάλιν	πάλιν	1	10	6
101	19	,	,	1	10	6
101	19	ὡς	ὡς	1	10	6
101	19	ἐδόκει	ἐδόκει	1	10	6
101	19	,	,	1	10	6
101	19	ὄπισθεν	ὄπισθεν	1	10	6
101	19	.	.	1	10	6
101	20	καὶ	καὶ	1	10	6
101	20	οἱ	οἱ	1	10	6
101	20	μὲν	μὲν	1	10	6
101	20	Ἕλληνες	Ἕλληνες	1	10	6
101	20	στραφέντες	στραφέντες	1	10	6
101	20	παρεσκευάζοντο	παρεσκευάζοντο	1	10	6
101	20	ὡς	ὡς	1	10	6
101	21	ταύτῃ	ταύτῃ	1	10	6
101	21	προσιόντος	προσιόντος	1	10	6
101	21	καὶ	καὶ	1	10	6
101	21	δεξόμενοι	δεξόμενοι	1	10	6
101	21	,	,	1	10	6
101	21	ὁ	ὁ	1	10	6
101	21	δὲ	δὲ	1	10	6
101	21	βασιλεὺς	βασιλεὺς	1	10	6
101	21	ταύτῃ	ταύτῃ	1	10	6
101	22	μὲν	μὲν	1	10	6
101	22	οὐκ	οὐκ	1	10	6
101	22	ἦγεν	ἦγεν	1	10	6
101	22	,	,	1	10	6
101	22	ᾗ	ᾗ	1	10	6
101	22	δὲ	δὲ	1	10	6
101	22	παρῆλθεν	παρῆλθεν	1	10	6
101	22	ἔξω	ἔξω	1	10	6
101	22	τοῦ	τοῦ	1	10	6
101	22	εὐωνύμου	εὐωνύμου	1	10	6
101	22	κέρατος	κέρατος	1	10	6
101	22	,				
101	23	ταύτῃ	ταύτῃ	1	10	6
101	23	καὶ	καὶ	1	10	6
101	23	ἀπῆγεν	ἀπῆγεν	1	10	6
101	23	,	,	1	10	6
101	23	ἀναλαβὼν	ἀναλαβὼν	1	10	6
101	23	καὶ	καὶ	1	10	6
101	23	τοὺς	τοὺς	1	10	6
101	23	ἐν	ἐν	1	10	6
101	23	τῇ	τῇ	1	10	6
101	23	μάχῃ	μάχῃ	1	10	6
101	23	πρὸς	πρὸς	1	10	6
101	24	τοὺς	τοὺς	1	10	6
101	24	Ἕλληνας	Ἕλληνας	1	10	6
101	24	αὐτομολήσαντας	αὐτομολήσαντας	1	10	6
101	24	καὶ	καὶ	1	10	6
101	24	Τισσαφέρνην	Τισσαφέρνην	1	10	6
101	24	καὶ	καὶ	1	10	6
101	25	τοὺς	τοὺς	1	10	6
101	25	σὺν	σὺν	1	10	6
101	25	αὐτῷ	αὐτῷ	1	10	6
101	25	.	.	1	10	6
101	25	ὁ	ὁ	1	10	7
101	25	γὰρ	γὰρ	1	10	7
101	25	Τισσαφέρνης	Τισσαφέρνης	1	10	7
101	25	ἐν	ἐν	1	10	7
101	25	τῇ	τῇ	1	10	7
101	25	πρώτῃ	πρώτῃ	1	10	7
101	26	συνόδῳ	συνόδῳ	1	10	7
101	26	οὐκ	οὐκ	1	10	7
101	26	ἔφυγεν	ἔφυγεν	1	10	7
101	26	,	,	1	10	7
101	26	ἀλλὰ	ἀλλὰ	1	10	7
101	26	διήλασε	διήλασε	1	10	7
101	26	παρὰ	παρὰ	1	10	7
101	26	τὸν	τὸν	1	10	7
101	26	ποταμὸν	ποταμὸν	1	10	7
102	1	κατὰ	κατὰ	1	10	7
102	1	τοὺς	τοὺς	1	10	7
102	1	Ἕλληνας	Ἕλληνας	1	10	7
102	1	πελταστάς	πελταστάς	1	10	7
102	1	·	·	1	10	7
102	1	διελαύνων	διελαύνων	1	10	7
102	1	δὲ	δὲ	1	10	7
102	1	κατέκανε	κατέκανε	1	10	7
102	2	μὲν	μὲν	1	10	7
102	2	οὐδένα	οὐδένα	1	10	7
102	2	,	,	1	10	7
102	2	διαστάντες	διαστάντες	1	10	7
102	2	δ'	δ'	1	10	7
102	3	οἱ	οἱ	1	10	7
102	3	Ἕλληνες	Ἕλληνες	1	10	7
102	3	ἔπαιον	ἔπαιον	1	10	7
102	3	καὶ	καὶ	1	10	7
102	4	ἠκόντιζον	ἠκόντιζον	1	10	7
102	4	αὐτούς	αὐτούς	1	10	7
102	4	·	·	1	10	7
102	4	Ἐπισθένης	Ἐπισθένης	1	10	7
102	5	δὲ	δὲ	1	10	7
102	5	Ἀμφιπολίτης	Ἀμφιπολίτης	1	10	7
102	6	ἦρχε	ἦρχε	1	10	7
102	6	τῶν	τῶν	1	10	7
102	6	πελταστῶν	πελταστῶν	1	10	7
102	6	καὶ	καὶ	1	10	7
102	7	ἐλέγετο	ἐλέγετο	1	10	7
102	7	φρόνιμος	φρόνιμος	1	10	7
102	7	γενέσθαι	γενέσθαι	1	10	7
102	8	.	.	1	10	7
The Greeks rout the Persians again and force them to retreat							
102	9	ὁ	ὁ	1	10	8
102	9	δ'	δ'	1	10	8
102	9	οὖν	οὖν	1	10	8
102	9	Τισσαφέρνης	Τισσαφέρνης	1	10	8
102	10	ὡς	ὡς	1	10	8
102	10	μεῖον	μεῖον	1	10	8
102	10	ἔχων	ἔχων	1	10	8
102	10	ἀπηλλάγη	ἀπηλλάγη	1	10	8
102	10	,	,	1	10	8
102	11	πάλιν	πάλιν	1	10	8
102	11	μὲν	μὲν	1	10	8
102	11	οὐκ	οὐκ	1	10	8
102	11	ἀναστρέφει	ἀναστρέφει	1	10	8
102	12	,	,	1	10	8
102	12	εἰς	εἰς	1	10	8
102	12	δὲ	δὲ	1	10	8
102	12	τὸ	τὸ	1	10	8
102	12	στρατόπεδον	στρατόπεδον	1	10	8
102	13	ἀφικόμενος	ἀφικόμενος	1	10	8
102	13	τὸ	τὸ	1	10	8
102	13	τῶν	τῶν	1	10	8
102	13	Ἑλλήνων	Ἑλλήνων	1	10	8
102	14	ἐκεῖ	ἐκεῖ	1	10	8
102	14	συντυγχάνει	συντυγχάνει	1	10	8
102	14	βασιλεῖ	βασιλεῖ	1	10	8
102	15	,	,	1	10	8
102	15	καὶ	καὶ	1	10	8
102	15	ὁμοῦ	ὁμοῦ	1	10	8
102	15	δὴ	δὴ	1	10	8
102	15	πάλιν	πάλιν	1	10	8
102	16	συνταξάμενοι	συνταξάμενοι	1	10	8
102	16	ἐπορεύοντο	ἐπορεύοντο	1	10	8
102	16	.	.	1	10	8
102	17	ἐπεὶ	ἐπεὶ	1	10	9
102	17	δ'	δ'	1	10	9
102	17	ἦσαν	ἦσαν	1	10	9
102	17	κατὰ	κατὰ	1	10	9
102	17	τὸ	τὸ	1	10	9
102	18	εὐώνυμον	εὐώνυμον	1	10	9
102	18	τῶν	τῶν	1	10	9
102	18	Ἑλλήνων	Ἑλλήνων	1	10	9
102	19	κέρας	κέρας	1	10	9
102	19	,	,	1	10	9
102	19	ἔδεισαν	ἔδεισαν	1	10	9
102	19	οἱ	οἱ	1	10	9
102	19	Ἕλληνες	Ἕλληνες	1	10	9
102	20	μὴ	μὴ	1	10	9
102	20	προσάγοιεν	προσάγοιεν	1	10	9
102	20	πρὸς	πρὸς	1	10	9
102	21	τὸ	τὸ	1	10	9
102	21	κέρας	κέρας	1	10	9
102	21	καὶ	καὶ	1	10	9
102	21	περιπτύξαντες	περιπτύξαντες	1	10	9
102	22	ἀμφοτέρωθεν	ἀμφοτέρωθεν	1	10	9
102	22	αὐτοὺς	αὐτοὺς	1	10	9
102	23	κατακόψειαν	κατακόψειαν	1	10	9
102	23	·	·	1	10	9
102	23	καὶ	καὶ	1	10	9
102	23	ἐδόκει	ἐδόκει	1	10	9
102	24	αὐτοῖς	αὐτοῖς	1	10	9
102	24	ἀναπτύσσειν	ἀναπτύσσειν	1	10	9
102	24	τὸ	τὸ	1	10	9
102	25	κέρας	κέρας	1	10	9
102	25	καὶ	καὶ	1	10	9
102	25	ποιήσασθαι	ποιήσασθαι	1	10	9
102	26	ὄπισθεν	ὄπισθεν	1	10	9
102	26	τὸν	τὸν	1	10	9
102	26	ποταμόν	ποταμόν	1	10	9
102	26	.	.	1	10	9
102	26	ἐν	ἐν	1	10	10
103	1	ᾧ	ᾧ	1	10	10
103	1	δὲ	δὲ	1	10	10
103	1	ταῦτα	ταῦτα	1	10	10
103	1	ἐβουλεύοντο	ἐβουλεύοντο	1	10	10
103	1	,	,	1	10	10
103	1	καὶ	καὶ	1	10	10
103	1	δὴ	δὴ	1	10	10
103	1	βασιλεὺς	βασιλεὺς	1	10	10
103	1	παραμειψάμενος	παραμειψάμενος	1	10	10
103	2	εἰς	εἰς	1	10	10
103	2	τὸ	τὸ	1	10	10
103	2	αὐτὸ	αὐτὸ	1	10	10
103	2	σχῆμα	σχῆμα	1	10	10
103	2	κατέστησεν	κατέστησεν	1	10	10
103	2	ἀντίαν	ἀντίαν	1	10	10
103	2	τὴν	τὴν	1	10	10
103	3	φάλαγγα	φάλαγγα	1	10	10
103	3	ὥσπερ	ὥσπερ	1	10	10
103	3	τὸ	τὸ	1	10	10
103	3	πρῶτον	πρῶτον	1	10	10
103	3	μαχούμενος	μαχούμενος	1	10	10
103	3	συνῄει	συνῄει	1	10	10
103	3	.	.	1	10	10
103	3	ὡς	ὡς	1	10	10
103	3	δὲ	δὲ	1	10	10
103	4	εἶδον	εἶδον	1	10	10
103	4	οἱ	οἱ	1	10	10
103	4	Ἕλληνες	Ἕλληνες	1	10	10
103	4	ἐγγύς	ἐγγύς	1	10	10
103	4	τε	τε	1	10	10
103	4	ὄντας	ὄντας	1	10	10
103	4	καὶ	καὶ	1	10	10
103	4	παρατεταγμένους	παρατεταγμένους	1	10	10
103	4	,	,	1	10	10
103	5	αὖθις	αὖθις	1	10	10
103	5	παιανίσαντες	παιανίσαντες	1	10	10
103	5	ἐπῇσαν	ἐπῇσαν	1	10	10
103	5	πολὺ	πολὺ	1	10	10
103	5	ἔτι	ἔτι	1	10	10
103	5	προθυμότερον	προθυμότερον	1	10	10
103	5	ἢ	ἢ	1	10	10
103	6	τὸ	τὸ	1	10	10
103	6	πρόσθεν	πρόσθεν	1	10	10
103	6	.	.	1	10	10
103	6	οἱ	οἱ	1	10	11
103	6	δ'	δ'	1	10	11
103	6	αὖ	αὖ	1	10	11
103	6	βάρβαροι	βάρβαροι	1	10	11
103	6	οὐκ	οὐκ	1	10	11
103	6	ἐδέχοντο	ἐδέχοντο	1	10	11
103	6	,	,	1	10	11
103	6	ἀλλὰ	ἀλλὰ	1	10	11
103	6	ἐκ	ἐκ	1	10	11
103	7	πλέονος	πλέονος	1	10	11
103	7	ἢ	ἢ	1	10	11
103	7	τὸ	τὸ	1	10	11
103	7	πρόσθεν	πρόσθεν	1	10	11
103	7	ἔφευγον	ἔφευγον	1	10	11
103	7	·	·	1	10	11
103	7	οἱ	οἱ	1	10	12
103	7	δ'	δ'	1	10	12
103	7	ἐπεδίωκον	ἐπεδίωκον	1	10	12
103	7	μέχρι	μέχρι	1	10	12
103	8	κώμης	κώμης	1	10	12
103	8	τινός	τινός	1	10	12
103	8		·	1	10	12
103	8	ἐνταῦθα	ἐνταῦθα	1	10	12
103	8	δ'	δ'	1	10	12
103	8	ἔστησαν	ἔστησαν	1	10	12
103	8	οἱ	οἱ	1	10	12
103	8	Ἕλληνες	Ἕλληνες	1	10	12
103	8	·	·	1	10	12
103	8	ὑπὲρ	ὑπὲρ	1	10	12
103	9	γὰρ	γὰρ	1	10	12
103	9	τῆς	τῆς	1	10	12
103	9	κώμης	κώμης	1	10	12
103	9	γήλοφος	γήλοφος	1	10	12
103	10	ἦν	ἦν	1	10	12
103	10	,	,	1	10	12
103	10	ἐφ'	ἐφ'	1	10	12
103	10	οὗ	οὗ	1	10	12
103	11	ἀνεστράφησαν	ἀνεστράφησαν	1	10	12
103	11	οἱ	οἱ	1	10	12
103	11	ἀμφὶ	ἀμφὶ	1	10	12
103	12	βασιλέα	βασιλέα	1	10	12
103	12	,	,	1	10	12
103	12	—				
103	12	πεζοὶ	πεζοὶ	1	10	12
103	12	μὲν	μὲν	1	10	12
103	13	οὐκέτι	οὐκέτι	1	10	12
103	13	,	,	1	10	12
103	13	τῶν	τῶν	1	10	12
103	13	δὲ	δὲ	1	10	12
103	13	ἱππέων	ἱππέων	1	10	12
103	14	ὁ	ὁ	1	10	12
103	14	λόφος	λόφος	1	10	12
103	14	ἐνεπλήσθη	ἐνεπλήσθη	1	10	12
103	14	,	,	1	10	12
103	14	—				
103	14	ὥστε	ὥστε	1	10	12
103	15	τὸ	τὸ	1	10	12
103	15	ποιούμενον	ποιούμενον	1	10	12
				μὴ	1	10	12
103	16	γιγνώσκειν	γιγνώσκειν	1	10	12
103	16	.	.	1	10	12
103	16	καὶ	καὶ	1	10	12
103	17	τὸ	τὸ	1	10	12
103	17	βασίλειον	βασίλειον	1	10	12
103	17	σημεῖον	σημεῖον	1	10	12
103	18	ὁρᾶν	ὁρᾶν	1	10	12
103	18	ἔφασαν	ἔφασαν	1	10	12
103	18	αἰετόν	αἰετόν	1	10	12
103	19	τινα	τινα	1	10	12
103	19	χρυσοῦν	χρυσοῦν	1	10	12
103	19	ἐπὶ	ἐπὶ	1	10	12
103	20	πέλτῃ	πέλτῃ	1	10	12
103	20	ἐπὶ	ἐπὶ	1	10	12
103	20	ξύλου	ξύλου	1	10	12
103	20	ἀνατεταμένον	ἀνατεταμένον	1	10	12
103	21	.	.	1	10	12
103	21	ἐπεὶ	ἐπεὶ	1	10	13
103	21	δὲ	δὲ	1	10	13
103	22	καὶ	καὶ	1	10	13
103	22	ἐνταῦθ'	ἐνταῦθ'	1	10	13
103	22	ἐχώρουν	ἐχώρουν	1	10	13
103	22	οἱ	οἱ	1	10	13
103	22	Ἕλληνες	Ἕλληνες	1	10	13
103	22	,	,	1	10	13
103	22	λείπουσι	λείπουσι	1	10	13
103	22	δὴ	δὴ	1	10	13
103	22	καὶ	καὶ	1	10	13
103	22	τὸν	τὸν	1	10	13
103	23	λόφον	λόφον	1	10	13
103	23	οἱ	οἱ	1	10	13
103	23	ἱππεῖς	ἱππεῖς	1	10	13
103	23	·	·	1	10	13
103	23	οὐ	οὐ	1	10	13
103	23	μὴν	μὴν	1	10	13
103	23	ἔτι	ἔτι	1	10	13
103	23	ἁθρόοι	ἁθρόοι	1	10	13
103	23	,				
103	23	ἀλλ'	ἀλλ'	1	10	13
103	23	ἄλλοι	ἄλλοι	1	10	13
103	23	ἄλλοθεν	ἄλλοθεν	1	10	13
103	24	·	·	1	10	13
103	24	ἐψιλοῦτο	ἐψιλοῦτο	1	10	13
103	24	δ'	δ'	1	10	13
103	24	ὁ	ὁ	1	10	13
103	24	λόφος	λόφος	1	10	13
103	24	τῶν	τῶν	1	10	13
103	24	ἱππέων	ἱππέων	1	10	13
103	24	·	·	1	10	13
103	24	τέλος	τέλος	1	10	13
103	24	δὲ	δὲ	1	10	13
103	24	καὶ	καὶ	1	10	13
103	25	πάντες	πάντες	1	10	13
103	25	ἀπεχώρησαν	ἀπεχώρησαν	1	10	13
103	25	.	.	1	10	13
103	25	ὁ	ὁ	1	10	14
103	25	οὖν	οὖν	1	10	14
103	25	Κλέαρχος	Κλέαρχος	1	10	14
103	25	οὐκ	οὐκ	1	10	14
103	25	ἀνεβίβαζεν	ἀνεβίβαζεν	1	10	14
103	26	ἐπὶ	ἐπὶ	1	10	14
103	26	τὸν	τὸν	1	10	14
103	26	λόφον	λόφον	1	10	14
103	26	,	,	1	10	14
103	26	ἀλλ'	ἀλλ'	1	10	14
103	26	ὑπ'	ὑπ'	1	10	14
103	26	αὐτὸν	αὐτὸν	1	10	14
103	26	στήσας	στήσας	1	10	14
103	26	τὸ	τὸ	1	10	14
103	26	στράτευμα	στράτευμα	1	10	14
103	27	πέμπει	πέμπει	1	10	14
103	27	Λύκιον	Λύκιον	1	10	14
103	27	τὸν	τὸν	1	10	14
103	27	Συρακόσιον	Συρακόσιον	1	10	14
103	27	καὶ	καὶ	1	10	14
103	27	ἄλλον	ἄλλον	1	10	14
103	27	ἐπὶ	ἐπὶ	1	10	14
103	27	τὸν	τὸν	1	10	14
103	28	λόφον	λόφον	1	10	14
103	28	καὶ	καὶ	1	10	14
103	28	κελεύει	κελεύει	1	10	14
103	28	κατιδόντας	κατιδόντας	1	10	14
103	28	τὰ	τὰ	1	10	14
103	28	ὑπὲρ	ὑπὲρ	1	10	14
103	28	τοῦ	τοῦ	1	10	14
103	28	λόφου	λόφου	1	10	14
103	28	τί	τί	1	10	14
103	29	ἐστιν	ἐστιν	1	10	14
103	29	ἀπαγγεῖλαι	ἀπαγγεῖλαι	1	10	14
103	29	.	.	1	10	14
103	29	καὶ	καὶ	1	10	15
103	29	ὁ	ὁ	1	10	15
103	29	Λύκιος	Λύκιος	1	10	15
103	29	ἤλασέ	ἤλασέ	1	10	15
103	29	τε	τε	1	10	15
103	29	καὶ	καὶ	1	10	15
103	29	ἰδὼν	ἰδὼν	1	10	15
104	1	ἀπαγγέλλει	ἀπαγγέλλει	1	10	15
104	1	ὅτι	ὅτι	1	10	15
104	1	φεύγουσιν	φεύγουσιν	1	10	15
104	1	ἀνὰ	ἀνὰ	1	10	15
104	1	κράτος	κράτος	1	10	15
104	1	.	.	1	10	15
104	1	σχεδὸν	σχεδὸν	1	10	16
104	1	δ'	δ'	1	10	16
104	2	ὅτε	ὅτε	1	10	16
104	2	ταῦτα	ταῦτα	1	10	16
104	2	ἦν	ἦν	1	10	16
104	2	καὶ	καὶ	1	10	16
104	2	ἥλιος	ἥλιος	1	10	16
104	2	ἐδύετο	ἐδύετο	1	10	16
104	2	.	.	1	10	16
Ignorant of Cyrus' death, the Greeks encamp without having eaten during the day							
104	3	ἐνταῦθα	ἐνταῦθα	1	10	16
104	3	δ'	δ'	1	10	16
104	3	ἔστησαν	ἔστησαν	1	10	16
104	3	οἱ	οἱ	1	10	16
104	3	Ἕλληνες	Ἕλληνες	1	10	16
104	3	καὶ	καὶ	1	10	16
104	3	θέμενοι	θέμενοι	1	10	16
104	3	τὰ	τὰ	1	10	16
104	4	ὅπλα	ὅπλα	1	10	16
104	4	ἀνεπαύοντο	ἀνεπαύοντο	1	10	16
104	4	·	·	1	10	16
104	4	καὶ	καὶ	1	10	16
104	4	ἅμα	ἅμα	1	10	16
104	4	μὲν	μὲν	1	10	16
104	4	ἐθαύμαζον	ἐθαύμαζον	1	10	16
104	4	ὅτι	ὅτι	1	10	16
104	4	οὐδαμοῦ	οὐδαμοῦ	1	10	16
104	5	Κῦρος	Κῦρος	1	10	16
104	5	φαίνοιτο	φαίνοιτο	1	10	16
104	5	οὐδ'	οὐδ'	1	10	16
104	5	ἄλλος	ἄλλος	1	10	16
104	5	ἀπ'	ἀπ'	1	10	16
104	5	αὐτοῦ	αὐτοῦ	1	10	16
104	5	οὐδεὶς	οὐδεὶς	1	10	16
104	5	παρῄει	παρῄει	1	10	16
104	5	·	·	1	10	16
104	6	οὐ	οὐ	1	10	16
104	6	γὰρ	γὰρ	1	10	16
104	6	ᾔδεσαν	ᾔδεσαν	1	10	16
104	6	αὐτὸν	αὐτὸν	1	10	16
104	6	τεθνηκότα	τεθνηκότα	1	10	16
104	6	,	,	1	10	16
104	6	ἀλλ'	ἀλλ'	1	10	16
104	6	ᾔκαζον	εἴκαζον	1	10	16
104	6	ἢ	ἢ	1	10	16
104	6	διώκοντα	διώκοντα	1	10	16
104	7	οἴχεσθαι	οἴχεσθαι	1	10	16
104	7	ἢ	ἢ	1	10	16
104	7	καταληψόμενόν	καταληψόμενόν	1	10	16
104	7	τι	τι	1	10	16
104	7	προεληλακέναι	προεληλακέναι	1	10	16
104	7	·	·	1	10	16
104	8	καὶ	καὶ	1	10	17
104	8	αὐτοὶ	αὐτοὶ	1	10	17
104	8	ἐβουλεύοντο	ἐβουλεύοντο	1	10	17
104	8	εἰ	εἰ	1	10	17
104	8	αὐτοῦ	αὐτοῦ	1	10	17
104	8	μείναντες	μείναντες	1	10	17
104	8	τὰ	τὰ	1	10	17
104	8	σκευοφόρα	σκευοφόρα	1	10	17
104	9	ἐνταῦθα	ἐνταῦθα	1	10	17
104	9	ἄγοιντο	ἄγοιντο	1	10	17
104	9	ἢ	ἢ	1	10	17
104	9	ἀπίοιεν	ἀπίοιεν	1	10	17
104	9	ἐπὶ	ἐπὶ	1	10	17
104	9	τὸ	τὸ	1	10	17
104	9	στρατόπεδον	στρατόπεδον	1	10	17
104	9	.	.	1	10	17
104	10	ἔδοξεν	ἔδοξεν	1	10	17
104	10	αὐτοῖς	αὐτοῖς	1	10	17
104	10	ἀπιέναι	ἀπιέναι	1	10	17
104	10	·	·	1	10	17
104	10	καὶ	καὶ	1	10	17
104	10	ἀφικνοῦνται	ἀφικνοῦνται	1	10	17
104	10	ἀμφὶ	ἀμφὶ	1	10	17
104	10	δορπηστὸν	δορπηστὸν	1	10	17
104	11	ἐπὶ	ἐπὶ	1	10	17
104	11	τὰς	τὰς	1	10	17
104	11	σκηνάς	σκηνάς	1	10	17
104	11	.	.	1	10	17
104	11	ταύτης	ταύτης	1	10	18
104	11	μὲν	μὲν	1	10	18
104	11	τῆς	τῆς	1	10	18
104	11	ἡμέρας	ἡμέρας	1	10	18
104	11	τοῦτο	τοῦτο	1	10	18
104	12	τὸ	τὸ	1	10	18
104	12	τέλος	τέλος	1	10	18
104	12	ἐγένετο	ἐγένετο	1	10	18
104	12	.	.	1	10	18
104	12	καταλαμβάνουσι	καταλαμβάνουσι	1	10	18
104	12	δὲ	δὲ	1	10	18
104	12	τῶν	τῶν	1	10	18
104	12	τε	τε	1	10	18
104	12	ἄλλων	ἄλλων	1	10	18
104	13	χρημάτων	χρημάτων	1	10	18
104	13	τὰ	τὰ	1	10	18
104	13	πλεῖστα	πλεῖστα	1	10	18
104	13	διηρπασμένα	διηρπασμένα	1	10	18
104	13	καὶ	καὶ	1	10	18
104	13	εἴ	εἴ	1	10	18
104	13	τι	τι	1	10	18
104	13	σιτίον	σιτίον	1	10	18
104	13	ἢ	ἢ	1	10	18
104	14	ποτὸν	ποτὸν	1	10	18
104	14	ἦν	ἦν	1	10	18
104	14	,	,	1	10	18
104	14	καὶ	καὶ	1	10	18
104	14	τὰς	τὰς	1	10	18
104	14	ἁμάξας	ἁμάξας	1	10	18
104	14	μεστὰς	μεστὰς	1	10	18
104	14	ἀλεύρων	ἀλεύρων	1	10	18
104	14	καὶ	καὶ	1	10	18
104	14	οἴνου	οἴνου	1	10	18
104	14	,	,	1	10	18
104	15	ἃς	ἃς	1	10	18
104	15	παρεσκευάσατο	παρεσκευάσατο	1	10	18
104	15	Κῦρος	Κῦρος	1	10	18
104	15	,	,	1	10	18
104	15	ἵνα	ἵνα	1	10	18
104	15	εἴ	εἴ	1	10	18
104	15	ποτε	ποτε	1	10	18
104	15	σφόδρα	σφόδρα	1	10	18
104	15	τὸ	τὸ	1	10	18
104	15	στράτευμα	στράτευμα	1	10	18
104	16	λάβοι	λάβοι	1	10	18
104	16	ἔνδεια	ἔνδεια	1	10	18
104	16	,	,	1	10	18
104	16	διαδιδοίη	διαδιδοίη	1	10	18
104	16	τοῖς	τοῖς	1	10	18
104	16	Ἕλλησιν	Ἕλλησιν	1	10	18
104	16	(	(	1	10	18
104	16	ἦσαν	ἦσαν	1	10	18
104	16	δ'	δ'	1	10	18
104	17	αὗται	αὗται	1	10	18
104	17	τετρακόσιαι	τετρακόσιαι	1	10	18
104	17	,	,	1	10	18
104	17	ὡς	ὡς	1	10	18
104	17	ἐλέγοντο	ἐλέγοντο	1	10	18
104	17	,	,	1	10	18
104	17	ἅμαξαι	ἅμαξαι	1	10	18
104	17	)	)	1	10	18
104	17	,	,	1	10	18
104	17	καὶ	καὶ	1	10	18
104	17	ταύτας	ταύτας	1	10	18
104	18	τότε	τότε	1	10	18
104	18	οἱ	οἱ	1	10	18
